,District,Neighborhood,Furnished,Available for Loan,Elevator,Household appliances,Air conditioning,Terrace,Washing Machine,Laundry room,Closed Garage,Parking Lot,Kitchen,Next to sea shore,Hospital,High school,Market,Police station,Gym,Primary School-Secondary School,Highway,Airport,Metro,Bus stop,Sea,City,Top floor,Ground floor,sqrt_m2,totalrooms,buildingage,floorloc,numberoffloors,bathroom_count,has_balcony,heating_grouped,distgrouped,price_updated,district_encoded,price_per_m2,security_features,water_features,cephe_yonu,toplam_cephe,sanitasyon_score,banyo_durumu,havuz_tipi,havuz_var,luxury_pool_score,is_smart_home,luxury_score,smart_home_impact
20406,Arnavutköy,Arnavutköy Merkez Mh.,No,Yes,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,11.180339887498947,4.0,0.0,0.5,4,1,0.0,natural_gas,Arnavutköy,4400000.0,298698.1409736308,35200.0,1,0,East,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20407,Kadıköy,Merdinköy Mh.,No,Yes,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,8.660254037844387,3.0,3.0,1.0,9,1,0.0,natural_gas,Kadıköy,9200000.0,1665764.970936491,122666.66666666669,1,1,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20408,Çekmeköy,Kirazlıdere Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,8.06225774829855,2.0,1.0,0.5,4,1,0.0,natural_gas,Çekmeköy,3300000.0,378758.4229607251,50769.230769230766,1,1,East,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20409,Şişli,Fulya Mah.,Yes,No,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,13.41640786499874,5.0,2.0,5.0,6,2,1.0,natural_gas,Şişli,32000000.0,926286.5709908068,177777.77777777778,1,0,South,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20410,Küçükçekmece,Fevzi Çakmak Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,9.746794344808963,3.0,0.0,1.0,30,2,0.0,natural_gas,Küçükçekmece,6300000.0,449917.38307349663,66315.78947368421,1,0,East,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20411,Üsküdar,Aziz Mahmut Hüdayi Mh.,No,Yes,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,12.24744871391589,4.0,0.0,4.0,4,2,1.0,natural_gas,Üsküdar,33000000.0,1026801.4897959183,220000.0,1,1,East,3,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20412,Şişli,Eskişehir Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,10.488088481701515,3.0,1.0,1.0,5,1,0.0,natural_gas,Şişli,8400000.0,926286.5709908068,76363.63636363637,2,0,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20413,Güngören,Abdurrahman Nafiz Gürman Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,10.723805294763608,4.0,35.0,8.0,8,1,0.0,natural_gas,Güngören,15000000.0,405051.7975334018,130434.78260869563,2,0,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20414,Kadıköy,Merdinköy Mh.,No,Yes,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,10.0,3.0,2.0,0.0,11,2,0.0,natural_gas,Kadıköy,10500000.0,1665764.970936491,105000.0,1,1,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20415,Silivri,Yeni Mah.,No,Yes,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,11.180339887498947,4.0,0.0,2.0,6,2,1.0,underfloor,Silivri,10400000.0,330578.6200640341,83200.0,2,0,South,1,0,yok,acik_havuz,1,1,0,0.0,13698890.517431868
20416,Şişli,Gülbahar Mh.,No,No,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,9.746794344808963,3.0,7.5,8.0,9,1,0.0,natural_gas,Şişli,4800000.0,926286.5709908068,50526.31578947369,3,0,East,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20417,Kağıthane,Çeliktepe Mh.,No,Yes,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,9.746794344808963,3.0,1.0,1.0,4,1,0.0,natural_gas,Kağıthane,8900000.0,432087.61001042754,93684.2105263158,1,1,South,1,0,yok,havuz_yok,0,0,1,1.8,32728239.318282425
20418,Ümraniye,Mehmet Akif Mah.,No,Yes,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,10.295630140987,4.0,4.0,6.0,8,1,0.0,natural_gas,Ümraniye,7920000.0,460973.1654450262,74716.98113207547,2,1,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20419,Eyüpsultan,Yeşilpınar Mh.,No,Yes,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,10.488088481701515,4.0,3.0,-1.0,5,1,0.0,natural_gas,Eyüpsultan,6980000.0,782382.0847628658,63454.545454545456,1,0,East,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20420,Ataşehir,Küçükbakkalköy Mh.,No,Yes,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,9.486832980505138,3.0,3.0,6.0,9,1,0.0,natural_gas,Ataşehir,10700000.0,663389.644803229,118888.88888888888,3,1,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20421,Sancaktepe,Meclis Mah.,No,Yes,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,10.488088481701515,3.0,1.0,1.0,5,1,0.0,natural_gas,Sancaktepe,4400000.0,321896.8641588297,40000.0,2,0,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20422,Ümraniye,Namık Kemal Mh.,Yes,Yes,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,7.416198487095663,2.0,4.0,1.0,4,1,1.0,natural_gas,Ümraniye,5380000.0,460973.1654450262,97818.18181818182,1,0,East,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20423,Avcılar,Tahtakale Mah.,Yes,Yes,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,12.529964086141668,4.0,7.5,7.0,17,1,0.0,natural_gas,Avcılar,13200000.0,423310.2821031345,84076.4331210191,1,1,East,3,2,tam_teşekküllü,karma_havuz,1,3,0,0.0,13698890.517431868
20424,Kadıköy,Göztepe Mh.,No,Yes,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,10.488088481701515,4.0,0.0,10.0,12,2,0.0,natural_gas,Kadıköy,21000000.0,1665764.970936491,190909.0909090909,2,1,East,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20425,Kağıthane,Şirintepe Mh.,No,Yes,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,12.041594578792296,4.5,1.0,1.0,30,2,1.0,natural_gas,Kağıthane,6200000.0,432087.61001042754,42758.62068965517,1,1,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20426,Üsküdar,Kısıklı Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,13.41640786499874,5.0,7.5,0.5,4,2,1.0,natural_gas,Üsküdar,10400000.0,1026801.4897959183,57777.77777777778,1,0,East,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20427,Küçükçekmece,Yeni Mahalle Mah.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8.94427190999916,3.0,0.0,0.5,5,1,0.0,natural_gas,Küçükçekmece,4400000.0,449917.38307349663,55000.0,1,0,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20428,Kartal,Petroliş Mh.,No,Yes,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,10.0,3.0,4.0,4.0,7,1,0.0,natural_gas,Kartal,8600000.0,526419.6984924623,86000.0,2,1,East,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20429,Bahçelievler,Siyavuşpaşa Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,10.0,3.0,4.0,0.5,5,1,0.0,natural_gas,Bahçelievler,5780000.0,473090.3087790111,57800.0,2,0,East,3,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20430,Bakırköy,Yeşilköy Mh.,No,Yes,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,9.746794344808963,3.0,2.0,1.0,5,3,0.0,natural_gas,Bakırköy,27000000.0,2067155.5151515151,284210.5263157895,2,0,East,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20431,Ataşehir,Esatpaşa Mh.,No,Yes,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,11.269427669584644,4.5,7.5,7.0,7,2,0.0,other,Ataşehir,14000000.0,663389.644803229,110236.22047244094,1,1,East,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20432,Şişli,Halide Edip AdıAvailable Mh.,Yes,Yes,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,11.40175425099138,4.0,7.5,1.0,5,1,0.0,central,Şişli,13000000.0,926286.5709908068,100000.0,1,1,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20433,Beşiktaş,Gayrettepe Mah.,No,Yes,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,10.0,3.0,2.0,5.0,7,2,0.0,other,Beşiktaş,22000000.0,3417575.7583756344,220000.0,3,1,East,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20434,Ataşehir,Küçükbakkalköy Mh.,No,Yes,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,11.832159566199232,4.0,7.5,11.0,11,2,0.0,natural_gas,Ataşehir,15800000.0,663389.644803229,112857.14285714286,3,0,East,3,0,yok,acik_havuz,1,1,0,0.0,13698890.517431868
20435,Çekmeköy,Merkez Mah.,No,Yes,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,11.40175425099138,3.0,4.0,0.5,4,2,0.0,other,Çekmeköy,19500000.0,378758.4229607251,150000.0,2,0,East,2,0,yok,acik_havuz,1,1,0,0.0,13698890.517431868
20436,Şişli,Halil Rıfat Paşa Mh.,No,Yes,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,12.24744871391589,4.0,1.0,3.0,30,2,1.0,natural_gas,Şişli,19000000.0,926286.5709908068,126666.66666666669,1,0,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20437,Kartal,Cevizli Mah.,No,Yes,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,14.142135623730953,5.0,7.5,3.0,30,2,1.0,natural_gas,Kartal,13300000.0,526419.6984924623,66500.0,1,0,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20438,Beşiktaş,Vişnezade Mh.,No,Yes,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,10.392304845413264,3.0,7.5,4.0,7,1,1.0,natural_gas,Beşiktaş,35000000.0,3417575.7583756344,324074.0740740741,2,0,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20439,Bakırköy,Yeşilyurt Mh.,No,No,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,13.038404810405298,4.0,28.0,2.0,4,2,1.0,natural_gas,Bakırköy,50000000.0,2067155.5151515151,294117.64705882355,2,1,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20440,Bakırköy,Kartaltepe Mah.,No,Yes,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,11.40175425099138,4.0,0.0,1.0,6,1,1.0,natural_gas,Bakırköy,19000000.0,2067155.5151515151,146153.84615384616,1,0,South,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20441,Bahçelievler,Bahçelievler Mh.,No,Yes,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,14.317821063276352,6.0,28.0,1.0,5,3,1.0,natural_gas,Bahçelievler,33000000.0,473090.3087790111,160975.60975609755,1,0,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20442,Kartal,Karlıktepe Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10.0,3.0,0.0,5.0,6,2,1.0,natural_gas,Kartal,9800000.0,526419.6984924623,98000.0,1,0,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20443,Sancaktepe,Meclis Mah.,No,Yes,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,12.041594578792296,4.0,13.0,4.0,5,1,1.0,natural_gas,Sancaktepe,11100000.0,321896.8641588297,76551.72413793103,1,1,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20444,Bahçelievler,Bahçelievler Mh.,No,No,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,11.61895003862225,4.0,0.0,1.0,4,2,1.0,natural_gas,Bahçelievler,22400000.0,473090.3087790111,165925.92592592593,2,0,South,1,0,yok,havuz_yok,0,0,1,1.8,32728239.318282425
20445,Beylikdüzü,Adnan Kahci Mah.,No,Yes,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,13.41640786499874,4.0,13.0,4.0,10,2,1.0,natural_gas,Beylikdüzü,10700000.0,417505.9584599797,59444.444444444445,2,1,East,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20446,Kartal,Orta Mah.,No,Yes,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,16.73320053068151,5.0,7.5,8.0,9,3,1.0,underfloor,Kartal,25600000.0,526419.6984924623,91428.57142857143,2,1,East,2,0,yok,acik_havuz,1,1,0,0.0,13698890.517431868
20447,Esenler,Birlik Mah.,No,Yes,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,11.04536101718726,4.0,0.0,6.0,12,2,1.0,other,Esenler,14200000.0,310423.5130072841,116393.44262295082,3,0,South,1,2,tam_teşekküllü,havuz_yok,0,0,0,0.0,13698890.517431868
20448,Bahçelievler,Siyavuşpaşa Mh.,No,Yes,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,10.723805294763608,4.0,28.0,4.0,7,1,1.0,natural_gas,Bahçelievler,11200000.0,473090.3087790111,97391.30434782608,1,1,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20449,Ümraniye,Site Mah.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,10.392304845413264,4.0,18.0,6.0,15,1,1.0,natural_gas,Ümraniye,13400000.0,460973.1654450262,124074.07407407407,3,1,East,2,0,yok,acik_havuz,1,1,0,0.0,13698890.517431868
20450,Çekmeköy,Cumhuriyet Mah.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,10.099504938362076,3.0,2.0,6.0,6,1,1.0,natural_gas,Çekmeköy,6300000.0,378758.4229607251,61764.705882352944,1,0,East,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20451,Sarıyer,Zekeriyaköy Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.832159566199232,4.0,18.0,-3.0,6,2,1.0,other,Sarıyer,17800000.0,2818335.21871821,127142.85714285714,2,1,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20452,Bakırköy,Kartaltepe Mah.,No,Yes,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,10.0,3.0,7.5,1.0,5,1,1.0,natural_gas,Bakırköy,15980000.0,2067155.5151515151,159800.0,3,1,East,3,2,tam_teşekküllü,havuz_yok,0,0,0,0.0,13698890.517431868
20453,Kadıköy,Kozyatağı Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,12.24744871391589,4.0,18.0,5.0,11,1,1.0,central,Kadıköy,24900000.0,1665764.970936491,166000.0,3,0,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20454,Maltepe,Zümrütevler Mh.,No,Yes,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,11.04536101718726,4.0,18.0,2.0,4,1,1.0,central,Maltepe,10700000.0,531133.9283387623,87704.91803278688,3,0,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20455,Bakırköy,Şenlikköy Mh.,No,Yes,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,16.1245154965971,6.0,28.0,3.0,30,1,1.0,natural_gas,Bakırköy,50000000.0,2067155.5151515151,192307.6923076923,2,1,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20456,Maltepe,Altıntepe Mh.,No,Yes,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,15.811388300841896,6.0,0.0,5.0,5,2,1.0,natural_gas,Maltepe,26500000.0,531133.9283387623,106000.0,2,1,East,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20457,Sultanbeyli,Necip Fazıl Mh.,No,Yes,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,10.246950765959598,3.0,0.0,5.0,6,2,1.0,natural_gas,Sultanbeyli,7600000.0,312650.6651835373,72380.95238095238,3,0,East,2,2,tam_teşekküllü,kapali_havuz,1,2,0,0.0,13698890.517431868
20458,Beykoz,Kavacık Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12.84523257866513,4.0,23.0,4.0,7,2,1.0,natural_gas,Other,18500000.0,1435304.2986425338,112121.21212121211,2,0,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20459,Bakırköy,Ataköy 2-5-6. Kısım Mh.,No,Yes,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,13.41640786499874,4.0,7.5,1.0,5,2,1.0,natural_gas,Bakırköy,84000000.0,2067155.5151515151,466666.6666666667,3,1,East,2,0,yok,karma_havuz,1,3,0,0.0,13698890.517431868
20460,Beşiktaş,Muradiye Mah.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,9.486832980505138,3.0,2.0,0.5,5,1,1.0,natural_gas,Beşiktaş,13000000.0,3417575.7583756344,144444.44444444444,2,1,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20461,Beşiktaş,Nisbetiye Mh.,No,Yes,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,13.601470508735444,5.0,23.0,4.0,5,2,1.0,natural_gas,Beşiktaş,72000000.0,3417575.7583756344,389189.1891891892,2,1,East,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20462,Kadıköy,Sahrayı Cedit Mh.,No,Yes,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,12.041594578792296,4.0,23.0,8.0,9,2,1.0,other,Kadıköy,16500000.0,1665764.970936491,113793.10344827586,2,1,East,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20463,Kartal,Yalı Mh.,No,Yes,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,12.922847983320086,3.0,1.0,23.0,27,1,1.0,underfloor,Kartal,19800000.0,526419.6984924623,118562.874251497,3,1,South,1,0,yok,acik_havuz,1,1,0,0.0,13698890.517431868
20464,Büyükçekmece,Cumhuriyet Mah.,No,Yes,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,10.954451150103322,3.0,4.0,2.0,30,2,1.0,natural_gas,Büyükçekmece,10600000.0,615087.9777777778,88333.33333333333,3,0,East,2,0,yok,acik_havuz,1,1,0,0.0,13698890.517431868
20465,Beylikdüzü,Adnan Kahci Mah.,No,Yes,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,12.449899597988733,4.0,7.5,1.0,5,2,1.0,other,Beylikdüzü,10800000.0,417505.9584599797,69677.41935483871,3,1,East,2,0,yok,kapali_havuz,1,2,0,0.0,13698890.517431868
20466,Sultangazi,İsmetpaşa Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.486832980505138,3.0,1.0,2.0,6,1,1.0,natural_gas,Sultangazi,6380000.0,324805.2351160444,70888.88888888889,1,0,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20467,Çekmeköy,Aydınlar Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,9.486832980505138,3.0,0.0,4.0,7,2,1.0,natural_gas,Çekmeköy,5300000.0,378758.4229607251,58888.88888888889,1,0,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20468,Gaziosmanpaşa,Bağlarbaşı Mh.,No,Yes,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,14.832396974191326,7.0,4.0,5.0,5,2,1.0,natural_gas,Gaziosmanpaşa,14600000.0,402936.0554435484,66363.63636363637,1,0,South,1,1,sadece_tuvalet,havuz_yok,0,0,0,0.0,13698890.517431868
20469,Sultanbeyli,Necip Fazıl Mh.,No,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.488088481701515,3.0,0.0,2.0,5,2,1.0,natural_gas,Sultanbeyli,7000000.0,312650.6651835373,63636.36363636364,1,0,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20470,Çekmeköy,Mimar Sinan Mah.,No,Yes,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,13.41640786499874,6.0,7.5,4.0,4,2,1.0,natural_gas,Çekmeköy,12500000.0,378758.4229607251,69444.44444444444,1,0,East,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20471,Silivri,Piri Mehmet Paşa Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,11.832159566199232,4.0,7.5,3.0,5,1,1.0,natural_gas,Silivri,8000000.0,330578.6200640341,57142.857142857145,2,0,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20472,Ataşehir,İnönü Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,10.0,3.0,3.0,6.0,8,1,1.0,natural_gas,Ataşehir,7380000.0,663389.644803229,73800.0,1,0,East,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20473,Bahçelievler,Bahçelievler Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,13.41640786499874,6.0,0.0,4.0,4,2,1.0,natural_gas,Bahçelievler,29000000.0,473090.3087790111,161111.11111111112,1,0,East,2,1,sadece_tuvalet,havuz_yok,0,0,0,0.0,13698890.517431868
20474,Ataşehir,Esatpaşa Mh.,No,Unknown,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,10.0,3.0,0.0,1.0,7,1,1.0,other,Ataşehir,9600000.0,663389.644803229,96000.0,3,0,South,1,0,yok,karma_havuz,1,3,0,0.0,13698890.517431868
20475,Gaziosmanpaşa,Bağlarbaşı Mh.,No,Yes,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,10.488088481701515,3.0,7.5,3.0,13,1,1.0,natural_gas,Gaziosmanpaşa,9300000.0,402936.0554435484,84545.45454545454,1,0,South,1,0,yok,acik_havuz,1,1,0,0.0,13698890.517431868
20476,Kartal,Orhantepe Mah.,No,Yes,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,10.0,3.0,0.0,8.0,9,1,1.0,natural_gas,Kartal,12000000.0,526419.6984924623,120000.0,1,0,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20477,Ümraniye,Namık Kemal Mh.,No,Yes,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,9.486832980505138,2.5,3.0,4.0,4,1,1.0,natural_gas,Ümraniye,5750000.0,460973.1654450262,63888.88888888889,1,0,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20478,Pendik,Güzelyalı Mh.,No,Yes,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,10.954451150103322,3.0,0.0,1.0,7,1,1.0,natural_gas,Pendik,7400000.0,395494.32960199006,61666.66666666666,1,1,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20479,Esenyurt,Mehterçeşme Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,10.246950765959598,3.0,0.0,1.0,4,1,1.0,natural_gas,Esenyurt,6000000.0,280980.89225941425,57142.857142857145,1,0,South,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20480,Bakırköy,Kartaltepe Mah.,No,Yes,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,10.488088481701515,3.0,0.0,1.0,5,1,1.0,natural_gas,Bakırköy,15300000.0,2067155.5151515151,139090.9090909091,2,1,East,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20481,Güngören,Güneştepe Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,10.954451150103322,3.0,4.0,3.0,4,1,1.0,natural_gas,Güngören,9700000.0,405051.7975334018,80833.33333333333,1,0,East,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
20482,Sarıyer,Ayazağa Mh.,No,Yes,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,12.649110640673518,4.0,13.0,4.0,9,2,1.0,natural_gas,Sarıyer,13800000.0,2818335.21871821,86250.0,3,1,East,3,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
